stroke_amplitude,right_stroke_vel,right_motor_torque,right_motor_current,right_motor_voltage,right_motor_output_power,right_motor_efficiency_1,motor_efficiency,time
0.121314517,-196.8347226,-0.002735972,-1.698821207,-24.50793452,4.308274275,0.140466817,0.103478222,0.1492
0.081775177,-197.6966998,-0.002705692,-1.676392522,-24.24489442,4.279250582,0.142612588,0.105286262,0.1494
0.042119629,-198.277739,-0.002666109,-1.648463083,-23.90873149,4.229040721,0.145042796,0.107301578,0.1496
0.002404226,-198.5770144,-0.002617165,-1.615006728,-23.49910689,4.15767086,0.147793849,0.109553035,0.1498
-0.037314594,-198.5941008,-0.00255885,-1.576025562,-23.01603925,4.06538019,0.150908775,0.112074632,0.15
-0.076980389,-198.328974,-0.002491198,-1.531547296,-22.45987181,3.952613951,0.154439231,0.11490706,0.1502
-0.116536791,-197.7820106,-0.002414298,-1.481630866,-21.83134193,3.820037331,0.158447392,0.118099255,0.1504
-0.155927589,-196.9539881,-0.002328284,-1.426361573,-21.13152095,3.66851817,0.163009442,0.121711128,0.1506
-0.195096805,-195.846083,-0.002233338,-1.365852042,-20.361826,3.499123766,0.168219721,0.125816884,0.1508
-0.233988779,-194.4598699,-0.002129697,-1.300246805,-19.52407681,3.313125484,0.174196018,0.130509337,0.151
-0.272548243,-192.7973184,-0.00201765,-1.229719348,-18.62045907,3.111980421,0.181087863,0.135906574,0.1512
-0.310720393,-190.8607522,-0.00189756,-1.154486168,-17.65369796,2.897358358,0.189086132,0.142160122,0.1514
-0.348450995,-188.6530076,-0.001769756,-1.074746649,-16.62631545,2.670958113,0.198447877,0.149473761,0.1516
-0.38568643,-186.1771762,-0.001634763,-0.990808659,-15.54218319,2.434845148,0.209504403,0.15811371,0.1518
-0.422373785,-183.4367762,-0.001493059,-0.902954448,-14.40486259,2.191054802,0.222718364,0.168452817,0.152
-0.458460926,-180.4357019,-0.0013452,-0.811512982,-13.21850097,1.941776528,0.238736601,0.181017919,0.1522
-0.493896569,-177.1782181,-0.001191788,-0.716837238,-11.9875498,1.689270289,0.258498867,0.196583997,0.1524
-0.528630353,-173.6689181,-0.001033485,-0.619315641,-10.7169059,1.435874261,0.283420605,0.216339063,0.1526
-0.562612927,-169.9128684,-0.000870916,-0.519316495,-9.411224861,1.183838883,0.31576127,0.242222417,0.1528
-0.595795999,-165.915362,-0.000704865,-0.417295933,-8.076255286,0.935583279,0.359298414,0.277605625,0.153
-0.628132408,-161.6820461,-0.000536066,-0.313684101,-6.717429754,0.693378221,0.420956677,0.329059593,0.1532
-0.659576211,-157.2190143,-0.000365231,-0.208899711,-5.340046888,0.459370125,0.514918787,0.411793833,0.1534
-0.690082718,-152.5325343,-0.000193223,-0.103443028,-3.950419568,0.235781783,0.675301947,0.576986696,0.1536
-0.719608579,-147.6293055,-2.08E-05,0.00225321,-2.554030939,0.024537255,1.010939491,4.263813722,0.1538
-0.748111875,-142.5164795,0.000151811,0.108005759,-1.153278273,0.173084239,2.161273432,1.38955742,0.154
-0.775552057,-137.2009092,0.00032203,0.212383637,0.233974363,0.353462446,-10.25575071,7.113018728,0.1542
-0.801890136,-131.6903936,0.000490969,0.315984949,1.615007092,0.517247662,-1.426127654,1.013579237,0.1544
-0.827088676,-125.9926998,0.000657112,0.417939165,2.978889499,0.662330823,-0.739724032,0.53199494,0.1546
-0.851111876,-120.1160037,0.000819766,0.517837456,4.320409096,0.787735824,-0.486244545,0.352096951,0.1548
-0.873925599,-114.068612,0.000978114,0.615206508,5.633551525,0.892577015,-0.354129923,0.257538705,0.155
-0.895497424,-107.8591258,0.001073469,0.676498962,6.502179098,0.926267312,-0.290119358,0.210576681,0.1552
-0.915796697,-101.4963678,0.001155057,0.729834982,7.27482755,0.937872428,-0.244009389,0.176642983,0.1554
-0.934794573,-94.98937805,0.001233053,0.781019793,8.023323554,0.937015749,-0.207061558,0.149530761,0.1556
-0.952464054,-88.34740348,0.001307172,0.829880078,8.745356269,0.923882112,-0.176683105,0.127298625,0.1558
-0.96878003,-81.57988261,0.001377138,0.876249312,9.438695692,0.898773933,-0.151164507,0.108670282,0.156
-0.983719317,-74.69643242,0.001442689,0.919969128,10.10120989,0.86210985,-0.129331765,0.092771795,0.1562
-0.997260676,-67.70679442,0.00150356,0.960879498,10.73074413,0.814409898,-0.11035224,0.078984937,0.1564
-1.009384872,-60.62098442,0.001559587,0.998875555,11.3258229,0.756349587,-0.093612093,0.066856159,0.1566
-1.020074678,-53.44902858,0.001610486,1.033789429,11.88418924,0.688631419,-0.078659104,0.056051235,0.1568
-1.029314902,-46.20111864,0.001656091,1.065516716,12.40437031,0.612106179,-0.065141313,0.046311812,0.157
-1.037092413,-38.88755427,0.001696229,1.09395014,12.88485575,0.527697427,-0.052784913,0.03743759,0.1572
-1.043396158,-31.51872847,0.001730745,1.118994524,13.32428359,0.436407033,-0.041371718,0.029269811,0.1574
-1.048217181,-24.10511275,0.001759509,1.140566977,13.72144284,0.339305251,-0.030724734,0.021680536,0.1576
-1.051548629,-16.65724226,0.00178241,1.158597461,14.07528077,0.237520302,-0.020697828,0.01456502,0.1578
-1.05338577,-9.185700842,0.001799362,1.173029044,14.38490633,0.132227197,-0.011168221,0.007836191,0.158
-1.053725991,-1.701105977,0.001810299,1.183818158,14.64959357,0.024636089,-0.002030881,0.001420565,0.1582
-1.05256881,5.785906312,0.001815182,1.190934811,14.86878458,0.084019762,0.006805729,0.004744801,0.1584
-1.04991587,13.26469649,0.001816078,1.195555419,15.05688083,0.192717768,0.015407815,0.010705748,0.1586
-1.045770943,20.7246366,0.001817703,1.20036812,15.24702934,0.30136982,0.023772805,0.016466453,0.1588
-1.040139918,28.15512576,0.001820215,1.205458278,15.44010324,0.409987095,0.031892312,0.022027632,0.159
-1.033030733,35.54592324,0.001826011,1.212196436,15.65291816,0.519258062,0.039716706,0.027366227,0.1592
-1.024453562,42.88585788,0.001847484,1.227639128,15.97277972,0.633847461,0.046958297,0.032324628,0.1594
-1.014420591,50.16485262,0.001872638,1.244948293,16.31471974,0.751524872,0.053777259,0.037000912,0.1596
-1.002946078,57.37256302,0.001898999,1.262698686,16.66088425,0.871603572,0.060226128,0.0414306,0.1598
-0.990046329,64.49874599,0.001922706,1.278679774,16.98368352,0.992096764,0.066419885,0.045683603,0.16
-0.975739674,71.53327461,0.001945086,1.293647531,17.29231447,1.113107096,0.072349198,0.049758567,0.1602
-0.960046444,78.46615288,0.001979672,1.315330562,17.682437,1.242697753,0.077610232,0.053430407,0.1604
-0.942988938,85.28752949,0.002038099,1.350375929,18.23630239,1.390595401,0.081795138,0.056468898,0.1606
-0.924591396,91.98771091,0.002116893,1.396795302,18.9290858,1.557824903,0.084992169,0.058919118,0.1608
-0.904879961,98.55717553,0.002211759,1.452132787,19.73016763,1.743877382,0.087364745,0.060866571,0.161
-0.883882643,104.9865878,0.002318606,1.514049667,20.61038448,1.947380669,0.089089489,0.062405755,0.1612
-0.861629281,111.2668108,0.002426909,1.576529153,21.49496842,2.160275723,0.090533137,0.063748558,0.1614
-0.838151497,117.3889199,0.002521806,1.631078392,22.27845193,2.368256784,0.09215541,0.065173185,0.1616
-0.813482654,123.3442145,0.002580965,1.66493618,22.80244396,2.546777295,0.094605443,0.067082924,0.1618
-0.787657808,129.1242306,0.002579487,1.663873387,22.89035523,2.664593813,0.098658374,0.069961354,0.162
-0.760713655,134.7207632,0.0026326,1.693736727,23.35854151,2.837327467,0.100871285,0.071716293,0.1622
-0.732688486,140.1258457,0.002535676,1.637594714,22.75691303,2.842510236,0.107692048,0.076275008,0.1624
-0.703622199,145.3314344,0.001622853,1.114948868,16.36714797,1.886812019,0.155297795,0.103395271,0.1626
-0.673556019,150.3309017,0.002325649,1.515263707,21.41849041,2.796935661,0.122754704,0.086179783,0.1628
-0.642532674,155.1167237,0.002402682,1.55772613,22.02872636,2.981569728,0.123153845,0.086888936,0.163
-0.610596251,159.6821142,0.002477013,1.598381969,22.61270541,3.1642772,0.123504417,0.087547032,0.1632
-0.577792134,164.0205857,0.002547959,1.636843832,23.16551044,3.343341619,0.123832666,0.088172191,0.1634
-0.544166939,168.1259732,0.002614835,1.672723282,23.68221701,3.516973968,0.124162713,0.088781544,0.1636
-0.509768451,171.992443,0.002676973,1.705641316,24.15802348,3.683353626,0.124516443,0.089391106,0.1638
-0.474645551,175.6145008,0.002733723,1.735230136,24.58827302,3.84065107,0.124913992,0.090016007,0.164
-0.438848151,178.9869994,0.002784462,1.761138454,24.96851966,3.98705994,0.125373986,0.090670596,0.1642
-0.402427121,182.1051467,0.002828598,1.783031874,25.29453307,4.120817676,0.125914079,0.091368738,0.1644
-0.365434219,184.9645116,0.002865573,1.800596731,25.56234631,4.240234617,0.126551249,0.092123985,0.1646
-0.327922013,187.561031,0.002894877,1.813546235,25.76833213,4.343729255,0.127301946,0.09294966,0.1648
-0.28994381,189.8910151,0.002916039,1.82161654,25.90915429,4.429836829,0.128182848,0.093859348,0.165
-0.251553579,191.951153,0.002928645,1.824577122,25.9818964,4.49725422,0.129210741,0.094866825,0.1652
-0.212805876,193.7385171,0.002932329,1.822224745,25.98398713,4.544840478,0.130403401,0.095986667,0.1654
-0.173755762,195.2505677,0.002926784,1.814390644,25.91328937,4.571650651,0.131779696,0.097234345,0.1656
-0.134458731,196.4851561,0.002911753,1.800933769,25.76801652,4.576930191,0.133360586,0.098626939,0.1658
-0.094970626,197.4405279,0.002887042,1.781750915,25.54685816,4.560153175,0.135169139,0.10018321,0.166
-0.05534756,198.1153255,0.002852509,1.756767661,25.24886771,4.521005905,0.137231846,0.101924559,0.1662
-0.015645842,198.5085901,0.002808065,1.72594121,24.87349774,4.459400633,0.139579354,0.103875621,0.1664
0.02407811,198.6197628,0.002753677,1.689259565,24.4205897,4.375476992,0.142247634,0.106065189,0.1666
0.063767848,198.4486893,0.002689363,1.646742123,23.89038143,4.269604908,0.145279351,0.108527303,0.1668
0.103366969,197.9956051,0.002615183,1.59842983,23.28338475,4.142357147,0.148726437,0.111303251,0.167
0.142819201,197.261158,0.002531269,1.544408025,22.60066922,3.994567959,0.152650777,0.11444227,0.1672
0.182068479,196.2463919,0.002437784,1.484778192,21.84351149,3.827251257,0.157129585,0.118005687,0.1674
0.221059029,194.9527488,0.002334962,1.419682024,21.01369376,3.641658626,0.162257845,0.122069102,0.1676
0.259735442,193.382067,0.002223078,1.349286229,20.11331538,3.439227812,0.168155576,0.126728179,0.1678
0.29804275,191.5365409,0.0021025,1.273809041,19.14512082,3.221643887,0.174973495,0.132103734,0.168
0.335926525,189.4188743,0.001973554,1.193449765,18.11162876,2.990627312,0.182912962,0.138356843,0.1682
0.373332932,187.0320325,0.00183677,1.108517091,17.01671879,2.748279158,0.192229002,0.145694323,0.1684
0.410208813,184.3794074,0.001692635,1.019299537,15.8640279,2.49669565,0.20327206,0.154401073,0.1686
0.446501767,181.4647685,0.001541712,0.926129704,14.65774624,2.238130957,0.216522912,0.164871839,0.1688
0.482160211,178.2922189,0.001384638,0.829380081,13.40256443,1.974961511,0.232660805,0.177671239,0.169
0.517133481,174.8663526,0.001222015,0.72940704,12.10298184,1.709514679,0.25269265,0.193646879,0.1692
0.551371879,171.1919905,0.001054622,0.626662875,10.76469125,1.444342535,0.278138176,0.214108868,0.1694
0.58482675,167.2743542,0.000883175,0.52156806,9.392997827,1.181859779,0.311461147,0.241240791,0.1696
0.617450546,163.118978,0.000708465,0.414584386,7.993724586,0.924512914,0.356889729,0.278965733,0.1698
0.649196906,158.7318035,0.000531257,0.30615971,6.572528878,0.674618893,0.422386654,0.335257081,0.17
0.680020729,154.1191142,0.000352366,0.196771142,5.135436757,0.434451195,0.524877382,0.429934409,0.1702
0.709878206,149.2873825,0.000172697,0.086942515,3.689056948,0.206252327,0.707760764,0.64305971,0.1704
0.738726907,144.2435049,-6.97E-06,-0.022868031,2.239191008,0.008043321,1.126636623,0.157078034,0.1706
0.766525873,138.9948316,-0.000185867,-0.132207546,0.791584069,0.206676607,3.071003741,1.974867822,0.1708
0.793235557,133.5484177,-0.000362846,-0.240422223,-0.645533274,0.387659923,-3.618252353,2.497800016,0.171
0.818818009,127.91226,-0.000537432,-0.347217646,-2.068370405,0.549953337,-1.081589834,0.765765398,0.1712
0.843236871,122.0943112,-0.000708635,-0.452023482,-3.4697161,0.692161932,-0.615432217,0.441319149,0.1714
0.866457442,116.1028537,-0.000875695,-0.554395586,-4.843918121,0.813365879,-0.419203442,0.30287916,0.1716
0.888446731,109.9464478,-0.001018708,-0.642948293,-6.049644482,0.896026867,-0.317855762,0.230364276,0.1718
0.909173483,103.6337582,-0.00110417,-0.6985297,-6.849260051,0.915434039,-0.264628327,0.191336808,0.172
0.928608249,97.17382963,-0.001186094,-0.751992649,-7.625181894,0.922058741,-0.222883465,0.160803237,0.1722
0.946723411,90.57581178,-0.001264116,-0.803120422,-8.374562662,0.915986824,-0.189159796,0.136190377,0.1724
0.963493227,83.84908077,-0.001337959,-0.851745446,-9.095160485,0.897493069,-0.161237731,0.115853969,0.1726
0.978893866,77.00319564,-0.001407343,-0.897698571,-9.784710719,0.866959164,-0.137638363,0.098700674,0.1728
0.992903443,70.04788475,-0.001472003,-0.940819736,-10.44105846,0.82488571,-0.117335448,0.083973612,0.173
1.005502042,62.99299144,-0.001531672,-0.980947967,-11.06203545,0.771877028,-0.099594631,0.071132341,0.1732
1.016671767,55.84862473,-0.001586187,-1.017978814,-11.64616974,0.708690926,-0.083870283,0.059777124,0.1734
1.026396745,48.62489386,-0.001635265,-1.051745451,-12.19121588,0.636116811,-0.069757416,0.04961114,0.1736
1.034663158,41.33206416,-0.001678744,-1.082145484,-12.69572463,0.555087538,-0.056938804,0.040403439,0.1738
1.041459258,33.98049917,-0.001716454,-1.109074761,-13.15822326,0.466607661,-0.04516596,0.031973766,0.174
1.046775387,26.58064586,-0.001748249,-1.132442029,-13.57739751,0.371756775,-0.034239525,0.024178334,0.1742
1.050603991,19.14301984,-0.001774007,-1.152169331,-13.95209682,0.271678778,-0.0239966,0.016900514,0.1744
1.052939629,11.67819041,-0.001793626,-1.16819245,-14.28134004,0.167570469,-0.014301623,0.010044172,0.1746
1.053778982,4.196765511,-0.001807032,-1.180461142,-14.5643186,0.060669506,-0.005039684,0.003528813,0.1748
1.053120858,-3.290623339,-0.001814172,-1.188939381,-14.80039986,0.047758043,0.003888512,0.002714022,0.175
1.05096619,-10.7733361,-0.001815737,-1.194015929,-14.99421837,0.156492376,0.012566233,0.008740962,0.1752
1.047318043,-18.24073914,-0.00181727,-1.1988514,-15.18477976,0.265186783,0.021009353,0.014567265,0.1754
1.042181598,-25.68222084,-0.001819921,-1.204097878,-15.37998428,0.373916901,0.02920488,0.020190981,0.1756
1.035564157,-33.08720722,-0.001823655,-1.209730194,-15.57933491,0.482717303,0.037144108,0.025612704,0.1758
1.027475058,-40.44549244,-0.001842818,-1.223946748,-15.88431331,0.59626932,0.044532843,0.030669839,0.176
1.017925867,-47.74595524,-0.001869202,-1.242033925,-16.23627614,0.713974736,0.051431465,0.035404866,0.1762
1.006930153,-54.97857131,-0.001898028,-1.261275959,-16.6013726,0.834806899,0.057919952,0.039868685,0.1764
0.994503541,-62.13306126,-0.001924887,-1.279142927,-16.94805184,0.956792846,0.064118257,0.044134586,0.1766
0.980663689,-69.19925755,-0.001947893,-1.294553679,-17.26272978,1.078341929,0.070108504,0.048253293,0.1768
0.965430265,-76.16712043,-0.001977771,-1.313633487,-17.62118422,1.205129038,0.075598153,0.052062408,0.177
0.948824915,-83.02674962,-0.002030144,-1.345306474,-18.13390111,1.348449803,0.080076583,0.05527418,0.1772
0.930871236,-89.76839587,-0.002104548,-1.389305656,-18.79739936,1.511374923,0.083522683,0.057873086,0.1774
0.911594741,-96.3824781,-0.002194743,-1.442062851,-19.56726592,1.692277783,0.086148294,0.059973213,0.1776
0.891022821,-102.859597,-0.002297423,-1.501687556,-20.41989419,1.890495946,0.088098816,0.061651363,0.1778
0.869184712,-109.1905476,-0.002403107,-1.562760438,-21.28792342,2.099172822,0.089707857,0.063099002,0.178
0.846111445,-115.3663324,-0.002498241,-1.617535015,-22.0751399,2.30570331,0.091401718,0.064572302,0.1782
0.82183581,-121.3781743,-0.002562082,-1.654157851,-22.63440751,2.487846514,0.093788634,0.066447325,0.1784
0.796392305,-127.2175287,-0.002570857,-1.659044272,-22.79712684,2.616464226,0.097599047,0.069179387,0.1786
0.769817085,-132.8760973,-0.00259427,-1.672025802,-23.05706365,2.757732178,0.100790965,0.071532782,0.1788
0.742147976,-138.3455463,-0.002523943,-1.63116532,-22.64605189,2.793409774,0.106844316,0.075621306,0.179
0.713424225,-143.6187526,-0.001624801,-1.116441719,-16.35570527,1.866815206,0.153575032,0.102234152,0.1792
0.68368666,-148.6878287,-0.002375626,-1.544280925,-21.74956731,2.825813095,0.119564854,0.084133025,0.1794
0.652977533,-153.545631,-0.002460515,-1.591321498,-22.4178312,3.022410917,0.119790564,0.084723129,0.1796
0.621340487,-158.1852345,-0.002542909,-1.636672429,-23.06132735,3.218005828,0.119966609,0.085259103,0.1798
0.588820477,-162.6000461,-0.00262206,-1.679909084,-23.67467495,3.410776904,0.120120015,0.085759751,0.18
0.555463719,-166.7837924,-0.002697237,-1.72061699,-24.25262485,3.598843671,0.120274576,0.08624224,0.1802
0.521317613,-170.7305282,-0.002767727,-1.758391627,-24.790057,3.780284016,0.120451551,0.086722402,0.1804
0.486430676,-174.4346847,-0.002832813,-1.792827872,-25.28185048,3.953126727,0.120670948,0.087215421,0.1806
0.450852493,-177.8909157,-0.002891886,-1.823579029,-25.72361277,4.115521795,0.120948517,0.087734085,0.1808
0.414633622,-181.0943533,-0.002944239,-1.850248029,-26.11033507,4.265480269,0.121302905,0.088292851,0.181
0.377825533,-184.0404452,-0.00298929,-1.872505878,-26.43785823,4.401201673,0.121749096,0.088904104,0.1812
0.340480532,-186.725005,-0.00302648,-1.890038459,-26.70221399,4.520955977,0.122302109,0.08958027,0.1814
0.302651689,-189.1442178,-0.003055294,-1.90255628,-26.89974592,4.623129462,0.122976925,0.090333818,0.1816
0.26439276,-191.2946459,-0.003075266,-1.909799221,-27.02716841,4.706256042,0.123788701,0.091177418,0.1818
0.225758113,-193.1732335,-0.003085989,-1.911540009,-27.08160984,4.769044452,0.124753061,0.092124152,0.182
0.186802651,-194.7773109,-0.003087112,-1.907584628,-27.06061772,4.810395717,0.125886569,0.093187848,0.1822
0.147581739,-196.10456,-0.00307836,-1.897781628,-26.96227352,4.829444225,0.127206681,0.094383137,0.1824
0.108151103,-197.1531768,-0.003059436,-1.881970366,-26.78455371,4.825420346,0.128735435,0.095727773,0.1826
0.068566778,-197.9216275,-0.003030234,-1.860095395,-26.52674393,4.79799119,0.13049325,0.097238955,0.1828
0.028885014,-198.4088202,-0.002990609,-1.832081331,-26.18789031,4.746905128,0.132507116,0.098938493,0.183
-0.010837799,-198.6140625,-0.002940501,-1.797902616,-25.76766385,4.672199187,0.134807386,0.100850984,0.1832
-0.050545211,-198.537063,-0.002879905,-1.7575631,-25.26610716,4.574142877,0.137430143,0.103005512,0.1834
-0.090180797,-198.1779311,-0.002808869,-1.711099228,-24.6836741,4.453247105,0.140418467,0.105436698,0.1836
-0.129688233,-197.5371771,-0.002727497,-1.658578228,-24.02120719,4.310256818,0.14382446,0.108186322,0.1838
-0.169011375,-196.6157117,-0.002635946,-1.600098207,-23.27993891,4.146146658,0.147711777,0.111305387,0.184
-0.208094344,-195.4148442,-0.002534431,-1.535791399,-22.46153186,3.962122879,0.152158745,0.114856701,0.1842
-0.2468816,-193.9362813,-0.002423227,-1.465823854,-21.56807489,3.759612986,0.157262951,0.118918651,0.1844
-0.285318017,-192.1820851,-0.002302688,-1.39040578,-20.60221066,3.540283091,0.163146521,0.123589792,0.1846
-0.323348984,-190.154833,-0.002173144,-1.30973793,-19.56647359,3.305871369,0.169970498,0.128999785,0.1848
-0.360920456,-187.8573597,-0.002035123,-1.224127895,-18.46472737,3.05850213,0.177936094,0.135312866,0.185
-0.397979042,-185.2929301,-0.001889115,-1.133867713,-17.30065039,2.800317628,0.187316122,0.14275209,0.1852
-0.43447208,-182.4651885,-0.001735693,-1.039293207,-16.07847057,2.533628466,0.198478754,0.151621262,0.1854
-0.470347703,-179.3781171,-0.001575503,-0.940783455,-14.80295814,2.260886794,0.211933538,0.162345642,0.1856
-0.50555494,-176.0361838,-0.001409169,-0.838706371,-13.47875338,1.984517755,0.228418333,0.175547771,0.1858
-0.54004375,-172.4440531,-0.001237502,-0.733533021,-12.11177908,1.70719906,0.24901128,0.192157152,0.186
-0.573765134,-168.6069197,-0.001061175,-0.625661199,-10.70705873,1.431372146,0.275412691,0.213669805,0.1862
-0.606671164,-164.5301503,-0.000881087,-0.515610904,-9.271134184,1.159723509,0.310378312,0.242604863,0.1864
-0.638715082,-160.2195901,-0.000697993,-0.403826789,-7.809621384,0.894657835,0.358809866,0.283682055,0.1866
-0.669851353,-155.6813509,-0.000512784,-0.290826355,-6.329044219,0.638647095,0.430206731,0.346967704,0.1868
-0.700035765,-150.9220614,-0.000326231,-0.177065295,-4.835169231,0.393883918,0.545908415,0.46006916,0.187
-0.729225379,-145.9480711,-0.000139528,-0.063222945,-3.336531218,0.162910557,0.76503606,0.772288046,0.1872
-0.757378723,-140.7667209,4.68E-05,0.050382646,-1.837202386,0.052716453,1.340052251,0.56951899,0.1874
-0.784455787,-135.3853172,0.000231719,0.163137293,-0.344926408,0.250971063,6.864736329,4.460093393,0.1876
-0.810418098,-129.8115554,0.000414374,0.274560134,1.134199432,0.430324331,-2.001716953,1.38187576,0.1878
-0.835228753,-124.0532784,0.000593847,0.384112551,2.593359096,0.589349148,-0.836612461,0.591631795,0.188
-0.858852504,-118.1187545,0.000769378,0.491347539,4.02686513,0.727024177,-0.513015532,0.367445543,0.1882
-0.881255772,-112.0163371,0.000940058,0.595738222,5.428038153,0.84241506,-0.360925208,0.26051202,0.1884
-0.902406727,-105.7547764,0.001051919,0.666433004,6.414165354,0.889963392,-0.288362365,0.208197493,0.1886
-0.922275313,-99.34292866,0.001137673,0.722118271,7.216803021,0.904158502,-0.240752523,0.173496767,0.1888
-0.940833295,-92.78990912,0.001219553,0.775486706,7.99318101,0.905297702,-0.203029825,0.146048605,0.189
-0.958054301,-86.10502998,0.001297243,0.826349306,8.740792807,0.893593051,-0.172288558,0.123715835,0.1892
-0.973913859,-79.29779081,0.001370444,0.874525956,9.457238851,0.869385299,-0.146647772,0.10511755,0.1894
-0.988389432,-72.37786507,0.001438873,0.919846063,10.14023459,0.833140496,-0.12483504,0.089321311,0.1896
-1.001460441,-65.35504624,0.001502245,0.96213828,10.78748405,0.785434308,-0.105958963,0.075674961,0.1898
-1.01310832,-58.2393969,0.001560378,1.001287792,11.39738753,0.72700377,-0.089369699,0.06370484,0.19
-1.023316518,-51.04098593,0.001612974,1.037118165,11.96758116,0.658622115,-0.074591856,0.053064208,0.1902
-1.032070526,-43.77004269,0.001659852,1.069517439,12.49649771,0.58121431,-0.061258646,0.043487067,0.1904
-1.039357906,-36.43689959,0.001700828,1.098372313,12.98255155,0.495783329,-0.049086278,0.034768206,0.1906
-1.045168302,-29.05197747,0.001735742,1.123582885,13.42432163,0.403413903,-0.037849669,0.026745665,0.1908
-1.049493456,-21.62577071,0.001764455,1.145063041,13.82055662,0.305261581,-0.027366849,0.019289333,0.191
-1.052327222,-14.16883237,0.001786854,1.162740928,14.17018094,0.202541087,-0.01748789,0.012292912,0.1912
-1.053665574,-6.691759195,0.001802851,1.176559262,14.47229896,0.096513977,-0.00808689,0.005668118,0.1914
-1.053506609,0.794823477,0.001812384,1.186475594,14.72619847,0.011524203,0.000943971,0.000659571,0.1916
-1.051850554,8.280276785,0.00181546,1.192487832,14.93166747,0.120260073,0.009698739,0.006753971,0.1918
-1.048699761,15.75396327,0.001816746,1.197257096,15.12151778,0.228967582,0.018221041,0.012647107,0.192
-1.044058709,23.2052623,0.001819373,1.202566412,15.3176732,0.337752184,0.026495518,0.018335649,0.1922
-1.037933992,30.62358554,0.00182331,1.20839275,15.51966296,0.446690236,0.034510599,0.023818591,0.1924
-1.03033425,37.99870773,0.00183712,1.219630938,15.78800409,0.558465454,0.042094014,0.029002848,0.1926
-1.021270353,45.31948452,0.001864299,1.238253385,16.14695956,0.675912425,0.049087729,0.033805717,0.1928
-1.010755181,52.57586302,0.001895105,1.258710179,16.52753462,0.79709435,0.055636151,0.038315625,0.193
-0.998803675,59.75753052,0.001925243,1.278534944,16.89896588,0.920382143,0.061845948,0.042598612,0.1932
-0.985432818,66.85428067,0.001950384,1.295250713,17.2303604,1.043131994,0.06785996,0.046740254,0.1934
-0.970661613,73.85602906,0.00197703,1.312569808,17.56757465,1.168124492,0.073528022,0.050658802,0.1936
-0.954511047,80.75282729,0.002022877,1.340601106,18.03578466,1.30682407,0.078307153,0.054048359,0.1938
-0.937004072,87.53487463,0.002092527,1.381972085,18.66739979,1.465352926,0.08201174,0.056801413,0.194
-0.918165566,94.19253257,0.002178327,1.43230625,19.4079829,1.64145689,0.084881845,0.059049088,0.1942
-0.898022298,100.71634,0.002276718,1.489569054,20.23214015,1.83442137,0.087063646,0.060869066,0.1944
-0.876602893,107.0970259,0.002379731,1.549204995,21.08322117,2.038896563,0.088842176,0.062423676,0.1946
-0.853937788,113.3255224,0.002474565,1.603898417,21.87035324,2.243451021,0.090625553,0.063956389,0.1948
-0.830059193,119.3929777,0.002542578,1.642995377,22.46127263,2.428527551,0.09296579,0.065807037,0.195
-0.805001039,125.2907685,0.00256041,1.653147472,22.69030834,2.566365853,0.096573376,0.068417401,0.1952
-0.778798936,131.010515,0.002552117,1.648101039,22.72776839,2.674833524,0.100815683,0.071409523,0.1954
-0.751490118,136.5440866,0.002507177,1.621843604,22.49895589,2.738721742,0.10614249,0.075054472,0.1956
-0.723113455,141.8833152,0.001621198,1.114717347,16.30397103,1.840167754,0.152200708,0.101250986,0.1958
-0.693709207,147.0212413,0.0024204,1.570296688,22.0430149,2.846801536,0.116650829,0.082244049,0.196
-0.663319155,151.9502603,0.002513053,1.621862002,22.76863114,3.054872738,0.116719459,0.082726053,0.1962
-0.631986486,156.663347,0.002603424,1.671858726,23.4710203,3.262889472,0.116738517,0.08315164,0.1964
-0.599755725,161.1538042,0.002690721,1.71983668,24.14448302,3.468959162,0.116735081,0.083539923,0.1966
-0.566672675,165.4152511,0.002774172,1.76535841,24.78348329,3.67112301,0.116732542,0.083908064,0.1968
-0.532784348,169.4416319,0.002853017,1.807991795,25.38255686,3.867358473,0.116751776,0.084271865,0.197
-0.498138903,173.2272254,0.002926511,1.847315253,25.93637608,4.055610848,0.116811498,0.084645907,0.1972
-0.462785573,176.766652,0.002993933,1.882920556,26.43978483,4.233820773,0.11692871,0.08504378,0.1974
-0.426774596,180.0548822,0.003054598,1.914419302,26.88787896,4.399961692,0.11711893,0.085478184,0.1976
-0.390157148,183.0872435,0.003107851,1.941443379,27.27601217,4.552063234,0.117396716,0.085961242,0.1978
-0.352985262,185.8594268,0.003153081,1.963647515,27.5998277,4.688239335,0.117776044,0.086504733,0.198
-0.315311764,188.3674927,0.003189726,1.980715608,27.85533701,4.80672597,0.118270458,0.087120192,0.1982
-0.277190188,190.6078774,0.003217276,1.992361869,28.03893398,4.905905002,0.118893493,0.087819188,0.1984
-0.238674709,192.5773971,0.003235272,1.998330041,28.14738534,4.984321404,0.119659172,0.088613678,0.1986
-0.199820058,194.2732532,0.00324332,1.998401328,28.17792906,5.040722201,0.120582055,0.089516065,0.1988
-0.160681451,195.6930357,0.003241089,1.992392935,28.12825635,5.074068744,0.121677786,0.090539594,0.199
-0.121314506,196.8347273,0.003228299,1.980150723,27.99642059,5.083530164,0.122963992,0.09169901,0.1992
